,name,start_id,end_id,highway,crime_count,tree_count,light_count
3661,La Loma Avenue,239500985,4294455613,residential,,,
3662,La Loma Avenue,4294455613,239501066,residential,,,
3663,Virginia Street,53021363,408726584,residential,,,
3664,Virginia Street,239501052,239501014,residential,,,
3665,La Loma Avenue,239501014,283055310,residential,,,
3666,La Loma Avenue,283055310,239501037,residential,,,
3667,La Loma Avenue,239501037,59805976,residential,,,
3668,Virginia Street,53075888,2196215663,residential,,,
3669,Virginia Street,2196215663,239511746,residential,,,
3670,Le Conte Avenue,239501153,239501147,residential,,,
3671,Le Conte Avenue,239501153,339928560,residential,,,
3672,Le Conte Avenue,339928560,59805973,residential,,,
3673,Le Conte Avenue,59805973,59805976,residential,,,
3674,Le Conte Avenue,59805976,3572589396,residential,,,
3675,Le Conte Avenue,3572589396,3572589395,residential,,,
3676,Le Conte Avenue,239501147,239501153,residential,,,
3677,Le Roy Avenue,239501193,53091828,residential,,,
3678,Le Roy Avenue,53091828,53107081,residential,,,
3679,Le Roy Avenue,53107081,1954677968,residential,,,
3680,Virginia Street,53091823,53059199,residential,,,
3681,Virginia Street,53059199,53091826,residential,,,
3682,Eunice Street,53147192,53112672,residential,,,
3683,Eunice Street,53112672,53056543,residential,,,
3684,Eunice Street,53056543,53147188,residential,,,
3685,Eunice Street,53147188,53075880,residential,,,
3686,Eunice Street,53075880,53115322,residential,,,
3687,Eunice Street,53115322,53138890,residential,,,
3688,Milvia Street,239616717,2420456629,residential,,,
3689,Milvia Street,2420456629,53122838,residential,,,
3690,Milvia Street,53122838,53122842,residential,,,
3691,Milvia Street,53122842,53082199,residential,,,
3692,Milvia Street,53082199,53122843,residential,,,
3693,Milvia Street,53122843,249237231,residential,,,
3694,Yolo Avenue,239616717,53095440,residential,,,
3695,Milvia Street,53095438,239616717,cycleway,,,
3696,Los Angeles Avenue,2072413546,53036805,residential,,,
3697,Los Angeles Avenue,53036805,53036808,residential,,,
3698,Los Angeles Avenue,53036808,239616920,residential,,,
3699,Mendocino Avenue,53036811,53036810,residential,,,
3700,Shattuck Avenue,53096084,53042665,secondary,,,
3701,Shattuck Avenue,239617031,4168262112,secondary,,,
3702,Shattuck Avenue,53082205,53096096,residential,,,
3703,Shattuck Avenue,53096096,430092350,residential,,,
3704,Shattuck Avenue,262257356,8417814477,residential,,,
3705,Shattuck Place,239616946,239617045,secondary,,,
3706,Henry Street,239616946,53059863,residential,,,
3707,Sutter Street,53059841,239669144,secondary,,,
3708,Henry Street,239616933,258780786,secondary,,,
3709,Henry Street,258780786,239616991,secondary,,,
3710,Henry Street,239616991,239616946,secondary,,,
3711,Sutter Street,239669144,239616933,secondary,,,
3712,Oxford Street,240448964,4305376805,tertiary,,,
3713,Fulton Street,239669244,8451373611,tertiary,,,
3714,,239669302,4188788148,secondary_link,,,
3715,,4188788148,234653238,secondary_link,,,
3716,Eunice Street,53138890,239669366,residential,,,
3717,Eunice Street,239669366,53096101,residential,,,
3718,Eunice Street,53096101,53059841,residential,,,
3719,Walnut Street,53138890,53138893,residential,,,
3720,Walnut Street,53138893,53138895,residential,,,
3721,Walnut Street,53138895,312809009,residential,,,
3722,Walnut Street,239669380,53138895,residential,,,
3723,Eunice Street,239669380,430092348,residential,,,
3724,Eunice Street,430092348,239669366,residential,,,
3725,Rose Street,53075885,53082211,residential,,,
3726,Spruce Street,53075885,239500922,residential,,,
3727,Arlington Avenue,53086195,4167531916,tertiary,,,
3728,Marin Avenue,5055865907,53056337,secondary,,,
3729,Marin Avenue,53056337,56006423,secondary,,,
3730,Marin Avenue,53056336,239715475,secondary,,,
3731,Marin Avenue,239715475,239715494,secondary,,,
3732,Marin Avenue,239715494,53056336,secondary,,,
3733,Short Street,240404657,53047772,residential,,,
3734,Sacramento Street,283296748,240469703,tertiary,,,
3735,Sacramento Street,240469703,240469701,tertiary,,,
3736,Sacramento Street,240469701,53039454,tertiary,,,
3737,Sacramento Street,53039454,4168260374,tertiary,,,
3738,Sacramento Street,240404715,240404706,tertiary_link,,,
3739,Francisco Street,240404690,53072254,residential,,,
3740,Francisco Street,53072254,53072255,residential,,,
3741,Francisco Street,53072255,53072256,residential,,,
3742,Francisco Street,53072256,53072258,residential,,,
3743,Francisco Street,53072258,53072260,residential,,,
3744,Francisco Street,53072260,53072262,residential,,,
3745,Francisco Street,53072262,239617017,residential,,,
3746,Sacramento Street,240404682,240404686,tertiary,,,
3747,Sacramento Street,240404686,240404677,tertiary,,,
3748,Sacramento Street,240404677,240404660,tertiary,,,
3749,Sacramento Street,240404660,4168148407,tertiary,,,
3750,Buena Avenue,58443126,263569411,residential,,,
3751,Buena Avenue,263569411,240404730,residential,,,
3752,Sacramento Street,53050596,4167607793,tertiary,,,
3753,Ohlone Greenway,240404674,57650293,cycleway,,,
3754,Ohlone Greenway,57650293,57650313,cycleway,,,
3755,Ohlone Greenway,57650313,57650325,cycleway,,,
3756,McGee Avenue,53055181,53042654,residential,,,
3757,McGee Avenue,53042654,53076866,residential,,,
3758,McGee Avenue,53076866,240448897,residential,,,
3759,McGee Avenue,240448897,283296753,residential,,,
3760,Bonita Avenue,240404758,53055187,residential,,,
3761,Bonita Avenue,53055187,53042659,residential,,,
3762,Allston Way,240448780,53114437,residential,,,
3763,Allston Way,53114437,4924542138,residential,,,
3764,Cedar Street,53125302,53112054,tertiary,,,
3765,Cedar Street,53112054,4218827273,tertiary,,,
3766,Sixth Street,4168148412,53029727,tertiary,,,
3767,Sixth Street,260577511,53020921,residential,,,
3768,Seventh Street,53093979,4168260378,tertiary,,,
3769,University Avenue,240448811,2065927930,residential,,,
3770,University Avenue,2065927930,52993536,residential,,,
3771,University Avenue,52993536,1789060365,residential,,,
3772,University Avenue,1789060365,1789060364,residential,,,
3773,University Avenue,1789060364,240448910,residential,,,
3774,Second Street,53064850,53112051,unclassified,,,
3775,Second Street,53064850,53027121,residential,,,
3776,University Avenue,86333300,1800890503,tertiary,,,
3777,University Avenue,1800890503,2443760085,tertiary,,,
3778,University Avenue,2443760085,240448859,tertiary,,,
3779,University Avenue,240448836,240448833,tertiary,,,
3780,University Avenue,240448833,240448862,tertiary,,,
3781,University Avenue,240448862,290106079,tertiary,,,
3782,Marina Boulevard,53116941,240448850,residential,,,
3783,Marina Boulevard,240448850,240448831,residential,,,
3784,Marina Boulevard,240448831,53116941,residential,,,
3785,Marina Boulevard,53116941,240448833,residential,,,
3786,,240448846,240448850,tertiary_link,,,
3787,,240448859,240448862,unclassified,,,
3788,University Avenue,240448868,258758045,secondary,,,
3789,University Avenue,53116961,53076866,secondary,,,
3790,University Avenue,53076866,53115964,secondary,,,
3791,University Avenue,53115964,4168148398,secondary,,,
3792,Tenth Street,240448938,53030351,residential,,,
3793,Tenth Street,53030351,53030280,residential,,,
3794,Delaware Street,53093333,53093336,residential,,,
3795,Delaware Street,53093336,243673133,residential,,,
3796,Delaware Street,243673133,53029037,residential,,,
3797,Delaware Street,53029037,53093337,residential,,,
3798,Delaware Street,53093337,53079178,residential,,,
3799,Delaware Street,53079178,53027401,residential,,,
3800,Delaware Street,53027401,53047335,residential,,,
3801,,5061098656,240448938,residential,,,
3802,,240448938,1789060438,residential,,,
3803,,1789060438,53093333,residential,,,
3804,,53093333,1789060463,residential,,,
3805,,1789060463,240448916,residential,,,
3806,,240448916,1789060446,residential,,,
3807,,1789060446,240448914,residential,,,
3808,,240448914,1789060428,residential,,,
3809,Delaware Street,240448918,240448914,residential,,,
3810,Ninth Street,240448918,240448943,residential,,,
3811,Ninth Street,240448943,240448924,residential,,,
3812,,240448920,240448918,cycleway,,,
3813,Ninth Street,240448928,53055566,residential,,,
3814,Ninth Street,53055566,240448878,residential,,,
3815,Ninth Street,240448878,1762740918,residential,,,
3816,Hearst Avenue,240448926,53030351,residential,,,
3817,Hearst Avenue,53030351,2131736235,residential,,,
3818,,240448922,1789060384,residential,,,
3819,,1789060384,240448928,residential,,,
3820,,240448928,1789060389,residential,,,
3821,,1789060389,240448926,residential,,,
3822,,240448926,1789060400,residential,,,
3823,,1789060400,240448924,residential,,,
3824,,240448924,1789060394,residential,,,
3825,Seventh Street,240448936,53116948,residential,,,
3826,Seventh Street,53116948,240448874,residential,,,
3827,Seventh Street,240448874,53121264,residential,,,
3828,Hearst Avenue,240448934,53055166,residential,,,
3829,Hearst Avenue,53055166,240448922,residential,,,
3830,,240448930,1789060367,residential,,,
3831,,1789060367,240448936,residential,,,
3832,,240448936,1789060371,residential,,,
3833,,1789060371,240448934,residential,,,
3834,,240448934,1789060382,residential,,,
3835,,1789060382,240448932,residential,,,
3836,,240448932,1789060376,residential,,,
3837,University Avenue,87358434,310163501,tertiary,,,
3838,University Avenue,310163501,310163511,tertiary,,,
3839,University Avenue,310163511,240448836,tertiary,,,
3840,University Avenue,87358434,53021415,tertiary,,,
3841,University Avenue,53116963,4168189951,secondary,,,
3842,University Avenue,53115332,239669259,tertiary,,,
3843,University Avenue,239669259,53116974,tertiary,,,
3844,University Avenue,53116974,5853247351,tertiary,,,
3845,Bonita Avenue,53042659,240448966,pedestrian,,,
3846,Bonita Avenue,240448966,53116966,residential,,,
3847,Hopkins Street,53157611,2240765817,tertiary,,,
3848,Hopkins Street,2240765817,53019123,tertiary,,,
3849,Hopkins Street,53019123,53019126,tertiary,,,
3850,Hopkins Street,53019126,53019128,tertiary,,,
3851,Hopkins Street,53019128,53019130,tertiary,,,
3852,Hopkins Street,53019130,263187569,tertiary,,,
3853,Hopkins Street,4168172441,240448968,tertiary,,,
3854,Kains Avenue,53141404,53091846,residential,,,
3855,Cedar Street,2423783846,57121453,tertiary,,,
3856,Cedar Street,57121453,53147998,tertiary,,,
3857,Cedar Street,53147998,53027395,tertiary,,,
3858,Cedar Street,53027395,53047327,tertiary,,,
3859,Cedar Street,53047327,53050599,tertiary,,,
3860,Cedar Street,53141404,53019123,tertiary,,,
3861,Cedar Street,240448968,53157611,tertiary,,,
3862,Cornell Avenue,1789060655,53019130,residential,,,
3863,Cornell Avenue,53019130,53063671,residential,,,
3864,Cornell Avenue,53063671,53063673,residential,,,
3865,,240448986,1789060662,residential,,,
3866,,1789060662,1789060664,residential,,,
3867,,1789060664,240448980,residential,,,
3868,,240448980,1789060661,residential,,,
3869,,1789060661,5061098653,residential,,,
3870,,5061098653,240448983,residential,,,
3871,,240448983,1789060655,residential,,,
3872,Fairmount Avenue,57808614,240449059,tertiary,,,
3873,Fairmount Avenue,240449059,240449114,tertiary,,,
3874,Fairmount Avenue,57865385,57835314,tertiary,,,
3875,Fairmount Avenue,57835314,237136348,tertiary,,,
3876,Fairmount Avenue,237136348,57865388,tertiary,,,
3877,Fairmount Avenue,57865388,57865390,tertiary,,,
3878,Fairmount Avenue,57865390,57833215,tertiary,,,
3879,Fairmount Avenue,57833215,57865392,tertiary,,,
3880,Fairmount Avenue,57865392,57865394,tertiary,,,
3881,Fairmount Avenue,57865381,4168278738,tertiary,,,
3882,Behrens Street,57876488,57876491,residential,,,
3883,Behrens Street,57876491,57876493,residential,,,
3884,Behrens Street,57876493,57865390,residential,,,
3885,Dwight Way,4218827192,53020928,tertiary,,,
3886,Dwight Way,53020928,53020929,tertiary,,,
3887,Dwight Way,53020929,53020930,tertiary,,,
3888,Dwight Way,53020930,53020933,tertiary,,,
3889,Dwight Way,53020933,243673105,tertiary,,,
3890,Dwight Way,243673105,53020935,tertiary,,,
3891,Dwight Way,53020935,53020937,tertiary,,,
3892,Dwight Way,53020937,53020939,tertiary,,,
3893,Dwight Way,53020939,53020941,tertiary,,,
3894,Dwight Way,53020941,53020943,tertiary,,,
3895,Dwight Way,53020943,53020945,tertiary,,,
3896,Dwight Way,53020945,53020946,tertiary,,,
3897,Dwight Way,53020946,53020948,tertiary,,,
3898,Dwight Way,53020948,53020950,tertiary,,,
3899,Dwight Way,53020950,53020951,tertiary,,,
3900,Dwight Way,53020951,53020953,tertiary,,,
3901,Dwight Way,53020953,53020955,tertiary,,,
3902,Dwight Way,53020955,240469682,tertiary,,,
3903,Dwight Way,240469682,53020957,tertiary,,,
3904,Dwight Way,53020957,283296760,tertiary,,,
3905,Dwight Way,283296760,53020958,tertiary,,,
3906,Dwight Way,53020958,53020959,tertiary,,,
3907,Dwight Way,53020959,53020962,tertiary,,,
3908,Dwight Way,53020962,53020963,tertiary,,,
3909,Dwight Way,53020963,53020966,tertiary,,,
3910,Dwight Way,53020966,53020967,tertiary,,,
3911,Dwight Way,53020967,53020968,tertiary,,,
3912,Shattuck Avenue,53090184,4168189929,secondary,,,
3913,Market Street,99428142,240469473,secondary,,,
3914,Market Street,240469473,240469592,secondary,,,
3915,Sacramento Street,53050611,240448890,tertiary,,,
3916,La Loma Avenue,4294455616,258757157,residential,,,
3917,La Loma Avenue,258757157,239501066,residential,,,
3918,La Loma Avenue,59942347,53021348,residential,,,
3919,La Loma Avenue,53021348,269301221,residential,,,
3920,La Loma Avenue,269301221,59942354,residential,,,
3921,Campus Drive,258895312,472623503,residential,,,
3922,Campus Drive,472623503,258895327,residential,,,
3923,Campus Drive,258895327,262084252,residential,,,
3924,Campus Drive,262084252,472623492,residential,,,
3925,Campus Drive,472623492,262084249,residential,,,
3926,Campus Drive,262084249,258895325,residential,,,
3927,Campus Drive,258895325,443611742,residential,,,
3928,Campus Drive,443611742,258895306,residential,,,
3929,Campus Drive,258895306,258895309,residential,,,
3930,Campus Drive,258895309,262084591,residential,,,
3931,Campus Drive,262084591,7805299875,residential,,,
3932,Campus Drive,7805299875,53094210,residential,,,
3933,Marin Avenue,4167614121,53056305,secondary,,,
3934,Buchanan Street,86320083,53045521,tertiary,,,
3935,Buchanan Street,53045521,240471164,tertiary,,,
3936,Buchanan Street,4169603851,240471166,secondary,,,
3937,,86320111,2360027294,secondary_link,,,
3938,,2360027294,86320136,secondary_link,,,
3939,Buchanan Street,86320083,86320136,tertiary,,,
3940,Marin Avenue,53056303,240471282,secondary,,,
3941,Marin Avenue,240471282,240471159,secondary,,,
3942,Marin Avenue,4167614120,532763988,secondary,,,
3943,Buchanan Street,4169603848,240471175,secondary,,,
3944,Buchanan Street,240471178,240471401,secondary,,,
3945,Eastshore Highway,240471175,8849283790,secondary_link,,,
3946,Eastshore Highway,8849283790,53087986,secondary_link,,,
3947,Buchanan Street,4182119666,86276617,secondary,,,
3948,Buchanan Street,53087986,86277552,secondary,,,
3949,,342724595,57796266,motorway_link,,,
3950,Central Avenue,240481105,240477433,unclassified,,,
3951,Central Avenue,240477433,240477431,unclassified,,,
3952,Rydin Road,240481115,87385870,residential,,,
3953,Rydin Road,87385870,57943870,residential,,,
3954,Central Avenue,57815149,57796266,secondary,,,
3955,Central Avenue,240481105,240481109,secondary,,,
3956,Central Avenue,2575234236,87376455,tertiary,,,
3957,,240487106,240487112,motorway_link,,,
3958,,240487112,240487124,motorway_link,,,
3959,,240487124,240487137,motorway_link,,,
3960,,4182050292,240487184,motorway_link,,,
3961,,240487184,240487187,motorway_link,,,
3962,,240487188,1936247384,motorway_link,,,
3963,Central Avenue,240481109,240481111,secondary,,,
3964,Central Avenue,240481111,240487203,secondary,,,
3965,Central Avenue,4169712889,240481115,secondary,,,
3966,Central Avenue,3957394025,240477411,secondary,,,
3967,Central Avenue,240477411,240477408,secondary,,,
3968,Central Avenue,3958506902,57939955,secondary,,,
3969,Central Avenue,57939955,240481105,secondary,,,
3970,Eastshore Freeway,240487206,240477379,motorway,,,
3971,Eastshore Freeway,240477379,57796265,motorway,,,
3972,Eastshore Freeway,240477370,240477372,motorway,,,
3973,Eastshore Freeway,57789934,57791533,motorway,,,
3974,Carlson Boulevard,57809643,262105120,secondary,,,
3975,Carlson Boulevard,262105120,262105119,secondary,,,
3976,Carlson Boulevard,262105119,262105118,secondary,,,
3977,Carlson Boulevard,262105118,262105117,secondary,,,
3978,Carlson Boulevard,262105117,4169714387,secondary,,,
3979,Carlson Boulevard,57809573,240513206,secondary,,,
3980,Carlson Boulevard,240513206,240513200,secondary,,,
3981,Carlson Boulevard,240513200,240513197,secondary,,,
3982,,240513209,2133012696,motorway_link,,,
3983,,2133012696,240513215,motorway_link,,,
3984,,240513215,240513219,motorway_link,,,
3985,Monterey Street,4772756161,57866358,residential,,,
3986,Monterey Street,57866358,57867443,residential,,,
3987,Monterey Street,57867443,57868157,residential,,,
3988,South 51st Street,57866844,57912577,unclassified,,,
3989,South 51st Street,57912577,8855348193,unclassified,,,
3990,South 51st Street,8855348193,3569222596,unclassified,,,
3991,,240487098,240513405,motorway_link,,,
3992,,241887514,7900313859,cycleway,,,
3993,Roosevelt Avenue,242918926,53020963,residential,,,
3994,Channing Way,242918926,242918814,cycleway,,,
3995,San Pablo Avenue,243670952,243670953,primary,,,
3996,San Pablo Avenue,243670953,5483071543,primary,,,
3997,San Pablo Avenue,7109308872,5483072537,primary,,,
3998,Eastshore Freeway,243683692,240513184,motorway,,,
3999,Eastshore Freeway,240487227,240513180,motorway,,,
